uid,condition,gender,age,study,self_perf,stimulus,value
96.0,0.0,1.0,51.0,1.0,1.0,rating_c4,9.0
97.0,1.0,0.0,48.0,1.0,7.0,rating_c4,8.0
98.0,0.0,0.0,49.0,1.0,7.0,rating_c4,7.0
99.0,1.0,1.0,58.0,1.0,7.0,rating_c4,9.0
100.0,0.0,1.0,66.0,1.0,4.0,rating_c4,8.0
101.0,1.0,0.0,63.0,1.0,5.0,rating_c4,7.0
102.0,0.0,1.0,19.0,1.0,6.0,rating_c4,8.0
104.0,0.0,0.0,18.0,1.0,4.0,rating_c4,6.0
106.0,0.0,1.0,58.0,1.0,6.0,rating_c4,8.0
108.0,1.0,1.0,21.0,1.0,7.0,rating_c4,5.0
121.0,0.0,1.0,21.0,1.0,6.0,rating_c4,9.0
123.0,0.0,1.0,21.0,1.0,7.0,rating_c4,4.0
124.0,1.0,1.0,20.0,1.0,7.0,rating_c4,5.0
127.0,0.0,1.0,20.0,1.0,6.0,rating_c4,8.0
128.0,1.0,0.0,20.0,1.0,3.0,rating_c4,8.0
129.0,0.0,1.0,23.0,1.0,5.0,rating_c4,2.0
130.0,1.0,0.0,18.0,1.0,5.0,rating_c4,4.0
131.0,0.0,0.0,18.0,1.0,2.0,rating_c4,5.0
132.0,1.0,0.0,18.0,1.0,3.0,rating_c4,2.0
134.0,1.0,0.0,20.0,1.0,5.0,rating_c4,6.0
135.0,0.0,0.0,21.0,1.0,2.0,rating_c4,7.0
136.0,1.0,0.0,21.0,1.0,8.0,rating_c4,7.0
137.0,0.0,0.0,21.0,1.0,0.0,rating_c4,7.0
139.0,0.0,1.0,20.0,1.0,7.0,rating_c4,2.0
141.0,0.0,0.0,19.0,1.0,7.0,rating_c4,5.0
144.0,1.0,0.0,21.0,1.0,7.0,rating_c4,4.0
145.0,0.0,0.0,20.0,1.0,2.0,rating_c4,6.0
146.0,1.0,0.0,20.0,1.0,3.0,rating_c4,3.0
149.0,0.0,0.0,26.0,1.0,6.0,rating_c4,2.0
150.0,1.0,0.0,21.0,1.0,3.0,rating_c4,6.0
153.0,0.0,1.0,18.0,1.0,3.0,rating_c4,2.0
154.0,1.0,1.0,18.0,1.0,9.0,rating_c4,7.0
155.0,0.0,0.0,18.0,1.0,2.0,rating_c4,6.0
156.0,1.0,0.0,19.0,1.0,5.0,rating_c4,4.0
157.0,0.0,0.0,20.0,1.0,4.0,rating_c4,7.0
161.0,1.0,0.0,21.0,1.0,7.0,rating_c4,8.0
162.0,0.0,1.0,19.0,1.0,7.0,rating_c4,5.0
163.0,1.0,0.0,22.0,1.0,6.0,rating_c4,2.0
165.0,1.0,0.0,20.0,1.0,4.0,rating_c4,1.0
166.0,0.0,1.0,18.0,1.0,8.0,rating_c4,8.0
167.0,0.0,0.0,19.0,1.0,8.0,rating_c4,5.0
168.0,1.0,0.0,51.0,1.0,3.0,rating_c4,3.0
169.0,0.0,1.0,51.0,1.0,7.0,rating_c4,9.0
171.0,0.0,0.0,53.0,1.0,7.0,rating_c4,0.0
172.0,1.0,1.0,29.0,1.0,7.0,rating_c4,4.0
173.0,0.0,0.0,18.0,1.0,3.0,rating_c4,2.0
174.0,1.0,0.0,19.0,1.0,5.0,rating_c4,8.0
175.0,0.0,0.0,20.0,1.0,4.0,rating_c4,6.0
176.0,1.0,1.0,21.0,1.0,9.0,rating_c4,7.0
177.0,0.0,0.0,18.0,1.0,6.0,rating_c4,9.0
178.0,1.0,0.0,19.0,1.0,6.0,rating_c4,2.0
179.0,1.0,0.0,19.0,1.0,6.0,rating_c4,5.0
181.0,1.0,0.0,19.0,1.0,6.0,rating_c4,6.0
182.0,0.0,0.0,19.0,1.0,1.0,rating_c4,4.0
183.0,1.0,0.0,18.0,1.0,9.0,rating_c4,7.0
184.0,0.0,0.0,19.0,1.0,8.0,rating_c4,3.0
187.0,1.0,0.0,19.0,1.0,5.0,rating_c4,2.0
4.0,1.0,1.0,29.0,2.0,8.0,rating_c4,5.0
5.0,0.0,0.0,25.0,2.0,8.0,rating_c4,8.0
7.0,0.0,1.0,20.0,2.0,8.0,rating_c4,6.0
8.0,1.0,1.0,19.0,2.0,8.0,rating_c4,1.0
10.0,1.0,1.0,21.0,2.0,5.0,rating_c4,8.0
11.0,0.0,1.0,21.0,2.0,8.0,rating_c4,7.0
13.0,0.0,0.0,21.0,2.0,4.0,rating_c4,4.0
14.0,1.0,0.0,21.0,2.0,3.0,rating_c4,7.0
15.0,0.0,1.0,18.0,2.0,7.0,rating_c4,3.0
16.0,1.0,0.0,21.0,2.0,3.0,rating_c4,1.0
17.0,0.0,0.0,20.0,2.0,5.0,rating_c4,4.0
19.0,0.0,0.0,18.0,2.0,6.0,rating_c4,4.0
20.0,1.0,0.0,21.0,2.0,4.0,rating_c4,3.0
21.0,0.0,1.0,18.0,2.0,8.0,rating_c4,7.0
23.0,0.0,1.0,23.0,2.0,6.0,rating_c4,4.0
24.0,1.0,0.0,22.0,2.0,3.0,rating_c4,6.0
25.0,0.0,1.0,23.0,2.0,8.0,rating_c4,5.0
26.0,1.0,0.0,22.0,2.0,7.0,rating_c4,8.0
27.0,0.0,0.0,22.0,2.0,6.0,rating_c4,6.0
28.0,1.0,0.0,22.0,2.0,5.0,rating_c4,8.0
30.0,1.0,0.0,19.0,2.0,7.0,rating_c4,0.0
32.0,1.0,0.0,23.0,2.0,6.0,rating_c4,4.0
33.0,0.0,0.0,21.0,2.0,3.0,rating_c4,6.0
34.0,1.0,0.0,20.0,2.0,6.0,rating_c4,8.0
35.0,0.0,0.0,23.0,2.0,4.0,rating_c4,6.0
36.0,1.0,1.0,23.0,2.0,6.0,rating_c4,6.0
37.0,0.0,0.0,23.0,2.0,6.0,rating_c4,4.0
38.0,1.0,0.0,22.0,2.0,4.0,rating_c4,4.0
39.0,0.0,1.0,22.0,2.0,5.0,rating_c4,7.0
41.0,0.0,0.0,23.0,2.0,7.0,rating_c4,5.0
44.0,1.0,1.0,20.0,2.0,5.0,rating_c4,5.0
45.0,0.0,1.0,20.0,2.0,5.0,rating_c4,4.0
46.0,1.0,0.0,21.0,2.0,3.0,rating_c4,3.0
47.0,0.0,1.0,22.0,2.0,5.0,rating_c4,2.0
48.0,1.0,0.0,21.0,2.0,7.0,rating_c4,7.0
49.0,0.0,1.0,24.0,2.0,6.0,rating_c4,8.0
51.0,0.0,1.0,26.0,2.0,6.0,rating_c4,7.0
52.0,1.0,0.0,19.0,2.0,7.0,rating_c4,7.0
53.0,0.0,0.0,23.0,2.0,7.0,rating_c4,4.0
54.0,1.0,1.0,28.0,2.0,0.0,rating_c4,5.0
55.0,0.0,0.0,24.0,2.0,6.0,rating_c4,7.0
58.0,1.0,1.0,21.0,2.0,3.0,rating_c4,6.0
60.0,1.0,1.0,30.0,2.0,7.0,rating_c4,8.0
61.0,0.0,0.0,22.0,2.0,5.0,rating_c4,6.0
62.0,1.0,0.0,20.0,2.0,7.0,rating_c4,1.0
64.0,1.0,0.0,22.0,2.0,8.0,rating_c4,7.0
65.0,0.0,0.0,20.0,2.0,3.0,rating_c4,8.0
66.0,1.0,1.0,24.0,2.0,2.0,rating_c4,7.0
68.0,1.0,1.0,22.0,2.0,4.0,rating_c4,4.0
69.0,0.0,0.0,22.0,2.0,7.0,rating_c4,9.0
70.0,1.0,0.0,24.0,2.0,3.0,rating_c4,7.0
71.0,0.0,1.0,27.0,2.0,8.0,rating_c4,6.0
72.0,1.0,1.0,23.0,2.0,7.0,rating_c4,3.0
75.0,0.0,1.0,22.0,2.0,6.0,rating_c4,5.0
77.0,0.0,0.0,26.0,2.0,6.0,rating_c4,6.0
78.0,1.0,1.0,20.0,2.0,5.0,rating_c4,3.0
79.0,0.0,0.0,19.0,2.0,6.0,rating_c4,2.0
80.0,1.0,0.0,22.0,2.0,9.0,rating_c4,4.0
81.0,0.0,1.0,21.0,2.0,6.0,rating_c4,8.0
84.0,1.0,0.0,22.0,2.0,5.0,rating_c4,7.0
85.0,0.0,0.0,26.0,2.0,4.0,rating_c4,8.0
86.0,1.0,0.0,21.0,2.0,6.0,rating_c4,3.0
88.0,1.0,0.0,25.0,2.0,5.0,rating_c4,3.0
89.0,0.0,0.0,19.0,2.0,3.0,rating_c4,8.0
90.0,0.0,0.0,24.0,2.0,7.0,rating_c4,6.0
91.0,1.0,0.0,30.0,2.0,4.0,rating_c4,7.0
92.0,0.0,0.0,22.0,2.0,3.0,rating_c4,3.0
93.0,1.0,1.0,29.0,2.0,4.0,rating_c4,6.0
94.0,0.0,0.0,26.0,2.0,3.0,rating_c4,2.0
96.0,0.0,0.0,26.0,2.0,2.0,rating_c4,1.0
97.0,1.0,0.0,20.0,2.0,4.0,rating_c4,2.0
98.0,0.0,0.0,20.0,2.0,4.0,rating_c4,0.0
99.0,1.0,0.0,23.0,2.0,3.0,rating_c4,6.0
100.0,0.0,0.0,20.0,2.0,7.0,rating_c4,3.0
103.0,1.0,1.0,18.0,2.0,4.0,rating_c4,8.0
105.0,1.0,0.0,21.0,2.0,4.0,rating_c4,7.0
107.0,1.0,0.0,24.0,2.0,4.0,rating_c4,8.0
108.0,0.0,1.0,23.0,2.0,7.0,rating_c4,5.0
109.0,1.0,0.0,22.0,2.0,4.0,rating_c4,5.0
110.0,0.0,0.0,25.0,2.0,8.0,rating_c4,2.0
111.0,1.0,0.0,21.0,2.0,6.0,rating_c4,7.0
112.0,1.0,1.0,21.0,2.0,7.0,rating_c4,6.0
117.0,0.0,0.0,22.0,2.0,5.0,rating_c4,1.0
118.0,1.0,0.0,20.0,2.0,5.0,rating_c4,3.0
119.0,1.0,0.0,19.0,2.0,3.0,rating_c4,7.0
120.0,0.0,0.0,20.0,2.0,6.0,rating_c4,8.0
122.0,0.0,1.0,23.0,2.0,7.0,rating_c4,2.0
123.0,1.0,,23.0,2.0,6.0,rating_c4,7.0
125.0,1.0,0.0,20.0,2.0,7.0,rating_c4,5.0
127.0,1.0,0.0,22.0,2.0,6.0,rating_c4,7.0
129.0,1.0,0.0,24.0,2.0,4.0,rating_c4,8.0
130.0,0.0,0.0,19.0,2.0,5.0,rating_c4,8.0
132.0,1.0,0.0,24.0,2.0,5.0,rating_c4,0.0
133.0,1.0,1.0,20.0,2.0,4.0,rating_c4,7.0
135.0,1.0,0.0,21.0,2.0,3.0,rating_c4,2.0
136.0,0.0,0.0,20.0,2.0,4.0,rating_c4,3.0
137.0,1.0,0.0,21.0,2.0,7.0,rating_c4,2.0
138.0,0.0,0.0,27.0,2.0,6.0,rating_c4,7.0
140.0,0.0,1.0,26.0,2.0,7.0,rating_c4,5.0
141.0,0.0,0.0,19.0,2.0,4.0,rating_c4,3.0
142.0,0.0,0.0,20.0,2.0,7.0,rating_c4,5.0
143.0,0.0,0.0,19.0,2.0,3.0,rating_c4,8.0
144.0,0.0,1.0,23.0,2.0,6.0,rating_c4,6.0
145.0,0.0,1.0,20.0,2.0,8.0,rating_c4,6.0
146.0,0.0,0.0,24.0,2.0,7.0,rating_c4,6.0
147.0,0.0,0.0,23.0,2.0,7.0,rating_c4,5.0
148.0,0.0,0.0,19.0,2.0,7.0,rating_c4,4.0
149.0,0.0,1.0,25.0,2.0,7.0,rating_c4,7.0
150.0,0.0,0.0,19.0,2.0,7.0,rating_c4,3.0
3.0,0.0,1.0,21.0,3.0,5.0,rating_c4,5.0
6.0,1.0,0.0,19.0,3.0,2.0,rating_c4,7.0
7.0,0.0,0.0,23.0,3.0,3.0,rating_c4,5.0
10.0,1.0,1.0,19.0,3.0,7.0,rating_c4,1.0
11.0,0.0,0.0,23.0,3.0,5.0,rating_c4,4.0
12.0,1.0,0.0,19.0,3.0,7.0,rating_c4,8.0
14.0,1.0,0.0,19.0,3.0,8.0,rating_c4,8.0
17.0,0.0,1.0,20.0,3.0,7.0,rating_c4,4.0
19.0,1.0,0.0,19.0,3.0,3.0,rating_c4,4.0
21.0,1.0,0.0,18.0,3.0,7.0,rating_c4,2.0
23.0,1.0,0.0,18.0,3.0,3.0,rating_c4,8.0
25.0,1.0,0.0,22.0,3.0,7.0,rating_c4,6.0
29.0,1.0,0.0,19.0,3.0,6.0,rating_c4,5.0
31.0,1.0,0.0,18.0,3.0,7.0,rating_c4,5.0
33.0,1.0,0.0,40.0,3.0,5.0,rating_c4,8.0
35.0,1.0,1.0,19.0,3.0,3.0,rating_c4,1.0
38.0,0.0,0.0,20.0,3.0,8.0,rating_c4,5.0
39.0,1.0,0.0,20.0,3.0,5.0,rating_c4,3.0
40.0,0.0,0.0,20.0,3.0,4.0,rating_c4,7.0
43.0,1.0,0.0,20.0,3.0,8.0,rating_c4,4.0
44.0,0.0,0.0,21.0,3.0,7.0,rating_c4,3.0
48.0,0.0,0.0,20.0,3.0,3.0,rating_c4,9.0
50.0,0.0,0.0,19.0,3.0,6.0,rating_c4,8.0
52.0,0.0,0.0,20.0,3.0,5.0,rating_c4,8.0
53.0,1.0,0.0,18.0,3.0,4.0,rating_c4,8.0
55.0,1.0,0.0,19.0,3.0,6.0,rating_c4,3.0
58.0,0.0,0.0,18.0,3.0,7.0,rating_c4,8.0
60.0,0.0,1.0,20.0,3.0,9.0,rating_c4,1.0
61.0,1.0,0.0,20.0,3.0,4.0,rating_c4,9.0
63.0,1.0,0.0,18.0,3.0,4.0,rating_c4,7.0
64.0,0.0,0.0,20.0,3.0,3.0,rating_c4,9.0
67.0,1.0,0.0,20.0,3.0,8.0,rating_c4,8.0
69.0,1.0,0.0,20.0,3.0,5.0,rating_c4,6.0
70.0,0.0,0.0,20.0,3.0,7.0,rating_c4,9.0
71.0,1.0,1.0,22.0,3.0,7.0,rating_c4,5.0
72.0,0.0,0.0,18.0,3.0,9.0,rating_c4,5.0
73.0,1.0,0.0,20.0,3.0,2.0,rating_c4,5.0
74.0,0.0,0.0,19.0,3.0,3.0,rating_c4,6.0
75.0,1.0,0.0,21.0,3.0,7.0,rating_c4,9.0
76.0,0.0,0.0,24.0,3.0,6.0,rating_c4,6.0
77.0,1.0,0.0,19.0,3.0,1.0,rating_c4,4.0
80.0,0.0,0.0,18.0,3.0,4.0,rating_c4,7.0
81.0,1.0,0.0,20.0,3.0,4.0,rating_c4,0.0
84.0,0.0,0.0,35.0,3.0,3.0,rating_c4,0.0
85.0,1.0,0.0,21.0,3.0,3.0,rating_c4,2.0
86.0,0.0,0.0,19.0,3.0,4.0,rating_c4,4.0
89.0,1.0,1.0,19.0,3.0,7.0,rating_c4,2.0
90.0,0.0,0.0,19.0,3.0,4.0,rating_c4,5.0
91.0,1.0,0.0,18.0,3.0,7.0,rating_c4,6.0
92.0,0.0,1.0,19.0,3.0,4.0,rating_c4,4.0
93.0,1.0,0.0,19.0,3.0,5.0,rating_c4,6.0
94.0,0.0,0.0,18.0,3.0,8.0,rating_c4,7.0
96.0,0.0,0.0,18.0,3.0,3.0,rating_c4,3.0
97.0,1.0,0.0,19.0,3.0,9.0,rating_c4,1.0
98.0,0.0,0.0,19.0,3.0,3.0,rating_c4,5.0
99.0,1.0,0.0,19.0,3.0,6.0,rating_c4,1.0
100.0,0.0,0.0,18.0,3.0,7.0,rating_c4,7.0
101.0,1.0,0.0,18.0,3.0,5.0,rating_c4,4.0
108.0,0.0,1.0,19.0,3.0,5.0,rating_c4,5.0
111.0,1.0,1.0,18.0,3.0,5.0,rating_c4,8.0
112.0,0.0,1.0,19.0,3.0,7.0,rating_c4,3.0
115.0,1.0,1.0,19.0,3.0,3.0,rating_c4,7.0
119.0,0.0,1.0,20.0,3.0,2.0,rating_c4,8.0
120.0,1.0,1.0,19.0,3.0,5.0,rating_c4,4.0
121.0,0.0,1.0,21.0,3.0,4.0,rating_c4,9.0
122.0,1.0,1.0,22.0,3.0,6.0,rating_c4,8.0
123.0,0.0,1.0,20.0,3.0,7.0,rating_c4,8.0
126.0,1.0,1.0,22.0,3.0,4.0,rating_c4,0.0
127.0,0.0,0.0,22.0,3.0,8.0,rating_c4,4.0
128.0,1.0,1.0,26.0,3.0,7.0,rating_c4,5.0
137.0,1.0,1.0,21.0,3.0,2.0,rating_c4,7.0
139.0,1.0,1.0,22.0,3.0,6.0,rating_c4,7.0
144.0,0.0,1.0,19.0,3.0,8.0,rating_c4,4.0
150.0,1.0,0.0,31.0,3.0,7.0,rating_c4,9.0
151.0,0.0,0.0,20.0,3.0,5.0,rating_c4,9.0
152.0,1.0,0.0,19.0,3.0,3.0,rating_c4,5.0
154.0,1.0,0.0,18.0,3.0,7.0,rating_c4,4.0
156.0,1.0,0.0,20.0,3.0,5.0,rating_c4,5.0
1.0,1.0,0.0,18.0,4.0,8.0,rating_c4,8.0
7.0,1.0,1.0,19.0,4.0,6.0,rating_c4,3.0
8.0,0.0,0.0,22.0,4.0,7.0,rating_c4,8.0
10.0,0.0,0.0,18.0,4.0,6.0,rating_c4,9.0
12.0,0.0,0.0,19.0,4.0,5.0,rating_c4,7.0
14.0,0.0,0.0,29.0,4.0,9.0,rating_c4,2.0
15.0,1.0,0.0,24.0,4.0,5.0,rating_c4,7.0
18.0,0.0,0.0,18.0,4.0,9.0,rating_c4,7.0
21.0,1.0,0.0,18.0,4.0,4.0,rating_c4,8.0
22.0,0.0,1.0,20.0,4.0,3.0,rating_c4,6.0
24.0,0.0,0.0,18.0,4.0,1.0,rating_c4,6.0
27.0,1.0,0.0,19.0,4.0,6.0,rating_c4,4.0
28.0,0.0,0.0,18.0,4.0,9.0,rating_c4,3.0
29.0,1.0,1.0,22.0,4.0,5.0,rating_c4,7.0
30.0,0.0,0.0,19.0,4.0,8.0,rating_c4,8.0
31.0,1.0,0.0,18.0,4.0,3.0,rating_c4,1.0
32.0,0.0,0.0,19.0,4.0,8.0,rating_c4,8.0
33.0,1.0,0.0,19.0,4.0,2.0,rating_c4,4.0
34.0,0.0,0.0,19.0,4.0,5.0,rating_c4,8.0
35.0,1.0,0.0,18.0,4.0,0.0,rating_c4,8.0
36.0,0.0,0.0,21.0,4.0,5.0,rating_c4,5.0
38.0,0.0,1.0,23.0,4.0,3.0,rating_c4,5.0
40.0,0.0,0.0,18.0,4.0,7.0,rating_c4,6.0
42.0,0.0,0.0,22.0,4.0,8.0,rating_c4,6.0
44.0,0.0,0.0,18.0,4.0,8.0,rating_c4,7.0
46.0,0.0,0.0,18.0,4.0,4.0,rating_c4,2.0
47.0,1.0,1.0,23.0,4.0,9.0,rating_c4,6.0
48.0,0.0,0.0,18.0,4.0,7.0,rating_c4,8.0
49.0,1.0,0.0,20.0,4.0,5.0,rating_c4,4.0
50.0,0.0,0.0,19.0,4.0,5.0,rating_c4,6.0
51.0,1.0,1.0,19.0,4.0,9.0,rating_c4,5.0
52.0,0.0,0.0,18.0,4.0,8.0,rating_c4,7.0
53.0,1.0,0.0,57.0,4.0,0.0,rating_c4,9.0
54.0,0.0,0.0,18.0,4.0,6.0,rating_c4,5.0
55.0,1.0,0.0,18.0,4.0,6.0,rating_c4,8.0
56.0,0.0,0.0,18.0,4.0,6.0,rating_c4,6.0
59.0,1.0,1.0,19.0,4.0,9.0,rating_c4,5.0
60.0,0.0,0.0,20.0,4.0,8.0,rating_c4,9.0
61.0,1.0,0.0,24.0,4.0,4.0,rating_c4,8.0
62.0,0.0,1.0,18.0,4.0,6.0,rating_c4,1.0
64.0,0.0,1.0,19.0,4.0,5.0,rating_c4,7.0
65.0,1.0,0.0,19.0,4.0,8.0,rating_c4,3.0
66.0,0.0,0.0,20.0,4.0,9.0,rating_c4,1.0
69.0,1.0,1.0,19.0,4.0,3.0,rating_c4,7.0
70.0,0.0,0.0,21.0,4.0,7.0,rating_c4,2.0
71.0,1.0,0.0,18.0,4.0,5.0,rating_c4,8.0
72.0,0.0,0.0,25.0,4.0,3.0,rating_c4,7.0
73.0,1.0,0.0,18.0,4.0,4.0,rating_c4,2.0
74.0,0.0,0.0,19.0,4.0,7.0,rating_c4,9.0
75.0,1.0,0.0,19.0,4.0,4.0,rating_c4,9.0
76.0,0.0,0.0,18.0,4.0,9.0,rating_c4,6.0
79.0,1.0,1.0,19.0,4.0,7.0,rating_c4,1.0
80.0,0.0,0.0,18.0,4.0,7.0,rating_c4,6.0
88.0,0.0,1.0,18.0,4.0,7.0,rating_c4,7.0
89.0,1.0,1.0,27.0,4.0,3.0,rating_c4,6.0
90.0,0.0,0.0,18.0,4.0,6.0,rating_c4,7.0
91.0,1.0,0.0,18.0,4.0,5.0,rating_c4,7.0
92.0,0.0,1.0,18.0,4.0,8.0,rating_c4,6.0
93.0,1.0,0.0,18.0,4.0,4.0,rating_c4,5.0
96.0,0.0,0.0,18.0,4.0,5.0,rating_c4,8.0
98.0,0.0,0.0,18.0,4.0,7.0,rating_c4,7.0
100.0,0.0,0.0,18.0,4.0,2.0,rating_c4,7.0
101.0,1.0,0.0,18.0,4.0,9.0,rating_c4,8.0
104.0,0.0,0.0,20.0,4.0,6.0,rating_c4,4.0
105.0,1.0,1.0,20.0,4.0,9.0,rating_c4,5.0
106.0,0.0,0.0,18.0,4.0,3.0,rating_c4,5.0
107.0,1.0,0.0,20.0,4.0,9.0,rating_c4,4.0
108.0,0.0,0.0,24.0,4.0,5.0,rating_c4,8.0
110.0,0.0,1.0,18.0,4.0,5.0,rating_c4,3.0
111.0,1.0,0.0,18.0,4.0,7.0,rating_c4,6.0
112.0,0.0,1.0,20.0,4.0,5.0,rating_c4,3.0
114.0,0.0,0.0,26.0,4.0,5.0,rating_c4,6.0
115.0,1.0,0.0,18.0,4.0,7.0,rating_c4,3.0
116.0,0.0,0.0,18.0,4.0,9.0,rating_c4,2.0
118.0,0.0,0.0,19.0,4.0,2.0,rating_c4,2.0
120.0,0.0,0.0,19.0,4.0,3.0,rating_c4,3.0
121.0,1.0,0.0,18.0,4.0,5.0,rating_c4,6.0
122.0,0.0,1.0,18.0,4.0,7.0,rating_c4,9.0
123.0,1.0,0.0,18.0,4.0,8.0,rating_c4,6.0
126.0,0.0,0.0,22.0,4.0,6.0,rating_c4,0.0
127.0,1.0,1.0,18.0,4.0,5.0,rating_c4,7.0
128.0,0.0,0.0,18.0,4.0,0.0,rating_c4,5.0
129.0,1.0,0.0,20.0,4.0,9.0,rating_c4,5.0
130.0,0.0,0.0,20.0,4.0,9.0,rating_c4,4.0
133.0,1.0,0.0,18.0,4.0,3.0,rating_c4,8.0
134.0,0.0,0.0,20.0,4.0,8.0,rating_c4,7.0
138.0,0.0,0.0,28.0,4.0,5.0,rating_c4,0.0
139.0,1.0,1.0,18.0,4.0,0.0,rating_c4,9.0
140.0,0.0,0.0,21.0,4.0,8.0,rating_c4,8.0
141.0,1.0,1.0,18.0,4.0,8.0,rating_c4,7.0
142.0,0.0,1.0,24.0,4.0,5.0,rating_c4,5.0
143.0,1.0,0.0,18.0,4.0,6.0,rating_c4,3.0
144.0,0.0,0.0,18.0,4.0,3.0,rating_c4,1.0
145.0,1.0,1.0,19.0,4.0,8.0,rating_c4,1.0
146.0,0.0,0.0,,4.0,9.0,rating_c4,4.0
148.0,0.0,0.0,21.0,4.0,3.0,rating_c4,7.0
149.0,1.0,0.0,18.0,4.0,1.0,rating_c4,7.0
150.0,0.0,0.0,19.0,4.0,8.0,rating_c4,3.0
152.0,0.0,1.0,18.0,4.0,2.0,rating_c4,0.0
154.0,0.0,1.0,18.0,4.0,5.0,rating_c4,5.0
155.0,1.0,0.0,18.0,4.0,3.0,rating_c4,0.0
156.0,0.0,0.0,18.0,4.0,7.0,rating_c4,3.0
157.0,1.0,0.0,18.0,4.0,9.0,rating_c4,6.0
159.0,1.0,0.0,18.0,4.0,4.0,rating_c4,7.0
160.0,0.0,1.0,19.0,4.0,7.0,rating_c4,7.0
161.0,1.0,1.0,18.0,4.0,4.0,rating_c4,5.0
162.0,0.0,1.0,20.0,4.0,8.0,rating_c4,7.0
163.0,1.0,0.0,20.0,4.0,0.0,rating_c4,7.0
164.0,0.0,0.0,18.0,4.0,4.0,rating_c4,0.0
168.0,0.0,0.0,18.0,4.0,8.0,rating_c4,6.0
169.0,1.0,0.0,18.0,4.0,7.0,rating_c4,7.0
171.0,1.0,0.0,19.0,4.0,7.0,rating_c4,4.0
172.0,0.0,1.0,21.0,4.0,7.0,rating_c4,3.0
17.0,0.0,1.0,19.0,5.0,8.0,rating_c4,7.0
19.0,0.0,0.0,19.0,5.0,6.0,rating_c4,8.0
21.0,0.0,0.0,19.0,5.0,7.0,rating_c4,4.0
23.0,0.0,0.0,19.0,5.0,7.0,rating_c4,3.0
37.0,0.0,1.0,20.0,5.0,5.0,rating_c4,7.0
39.0,0.0,0.0,18.0,5.0,1.0,rating_c4,7.0
49.0,0.0,0.0,18.0,5.0,7.0,rating_c4,4.0
53.0,0.0,0.0,19.0,5.0,6.0,rating_c4,8.0
67.0,0.0,0.0,19.0,5.0,4.0,rating_c4,0.0
69.0,0.0,0.0,19.0,5.0,4.0,rating_c4,3.0
83.0,0.0,0.0,18.0,5.0,7.0,rating_c4,8.0
85.0,0.0,0.0,19.0,5.0,9.0,rating_c4,6.0
93.0,0.0,0.0,20.0,5.0,5.0,rating_c4,5.0
107.0,0.0,0.0,19.0,5.0,6.0,rating_c4,5.0
115.0,0.0,0.0,18.0,5.0,5.0,rating_c4,6.0
117.0,0.0,1.0,19.0,5.0,7.0,rating_c4,1.0
123.0,0.0,0.0,20.0,5.0,5.0,rating_c4,4.0
125.0,0.0,0.0,20.0,5.0,7.0,rating_c4,6.0
129.0,0.0,1.0,20.0,5.0,5.0,rating_c4,8.0
131.0,0.0,0.0,20.0,5.0,6.0,rating_c4,6.0
135.0,0.0,0.0,19.0,5.0,8.0,rating_c4,6.0
137.0,0.0,1.0,20.0,5.0,5.0,rating_c4,6.0
139.0,0.0,0.0,19.0,5.0,6.0,rating_c4,7.0
141.0,0.0,1.0,20.0,5.0,7.0,rating_c4,6.0
143.0,0.0,0.0,19.0,5.0,3.0,rating_c4,5.0
145.0,0.0,0.0,19.0,5.0,6.0,rating_c4,4.0
147.0,0.0,1.0,19.0,5.0,8.0,rating_c4,7.0
149.0,0.0,0.0,20.0,5.0,8.0,rating_c4,3.0
151.0,0.0,0.0,20.0,5.0,9.0,rating_c4,6.0
155.0,0.0,0.0,19.0,5.0,4.0,rating_c4,0.0
159.0,0.0,0.0,18.0,5.0,7.0,rating_c4,8.0
4.0,0.0,0.0,19.0,5.0,5.0,rating_c4,2.0
8.0,0.0,1.0,21.0,5.0,8.0,rating_c4,0.0
10.0,0.0,0.0,19.0,5.0,9.0,rating_c4,8.0
12.0,0.0,0.0,19.0,5.0,5.0,rating_c4,7.0
28.0,0.0,0.0,20.0,5.0,3.0,rating_c4,3.0
30.0,0.0,0.0,20.0,5.0,8.0,rating_c4,7.0
32.0,0.0,0.0,19.0,5.0,8.0,rating_c4,8.0
34.0,0.0,0.0,19.0,5.0,8.0,rating_c4,5.0
58.0,0.0,1.0,19.0,5.0,8.0,rating_c4,9.0
74.0,0.0,0.0,19.0,5.0,6.0,rating_c4,5.0
76.0,0.0,0.0,18.0,5.0,6.0,rating_c4,6.0
82.0,0.0,1.0,18.0,5.0,8.0,rating_c4,6.0
98.0,0.0,0.0,19.0,5.0,7.0,rating_c4,6.0
102.0,0.0,0.0,19.0,5.0,6.0,rating_c4,2.0
104.0,0.0,0.0,20.0,5.0,2.0,rating_c4,3.0
120.0,0.0,0.0,19.0,5.0,8.0,rating_c4,7.0
124.0,0.0,1.0,21.0,5.0,9.0,rating_c4,0.0
126.0,0.0,0.0,18.0,5.0,8.0,rating_c4,6.0
128.0,0.0,0.0,18.0,5.0,6.0,rating_c4,4.0
130.0,0.0,0.0,21.0,5.0,4.0,rating_c4,9.0
138.0,0.0,0.0,20.0,5.0,4.0,rating_c4,1.0
148.0,0.0,0.0,19.0,5.0,4.0,rating_c4,3.0
152.0,0.0,0.0,19.0,5.0,7.0,rating_c4,6.0
